Year,State,Product,Count
2020,RI,Debt collection,148
2020,RI,"Money transfer, virtual currency, or money service",19
2020,RI,Mortgage,91
2020,RI,"Payday loan, title loan, or personal loan",11
2020,RI,Student loan,17
2020,RI,Vehicle loan or lease,22
2020,SC,Checking or savings account,247
2020,SC,Credit card or prepaid card,339
2020,SC,"Credit reporting, credit repair services, or other personal consumer reports",5339
2020,SC,Debt collection,862
2020,SC,"Money transfer, virtual currency, or money service",84
2020,SC,Mortgage,357
2020,SC,"Payday loan, title loan, or personal loan",90
2020,SC,Student loan,67
2020,SC,Vehicle loan or lease,131
2020,SD,Checking or savings account,27
2020,SD,Credit card or prepaid card,37
2020,SD,"Credit reporting, credit repair services, or other personal consumer reports",87
2020,SD,Debt collection,40
2020,SD,"Money transfer, virtual currency, or money service",6
2020,SD,Mortgage,26
2020,SD,"Payday loan, title loan, or personal loan",3
2020,SD,Student loan,8
2020,SD,Vehicle loan or lease,7
2020,TN,Checking or savings account,330
2020,TN,Credit card or prepaid card,436
2020,TN,"Credit reporting, credit repair services, or other personal consumer reports",8735
2020,TN,Debt collection,955
2020,TN,"Money transfer, virtual currency, or money service",91
2020,TN,Mortgage,348
2020,TN,"Payday loan, title loan, or personal loan",124
2020,TN,Student loan,81
2020,TN,Vehicle loan or lease,121
2020,TX,Checking or savings account,1560
2020,TX,Credit card or prepaid card,2321
2020,TX,"Credit reporting, credit repair services, or other personal consumer reports",34133
2020,TX,Debt collection,7835
2020,TX,"Money transfer, virtual currency, or money service",542
2020,TX,Mortgage,1649
2020,TX,"Payday loan, title loan, or personal loan",416
2020,TX,Student loan,312
2020,TX,Vehicle loan or lease,568
2020,UT,Checking or savings account,78
2020,UT,Credit card or prepaid card,189
2020,UT,"Credit reporting, credit repair services, or other personal consumer reports",2225
2020,UT,Debt collection,273
2020,UT,"Money transfer, virtual currency, or money service",40
2020,UT,Mortgage,159
2020,UT,"Payday loan, title loan, or personal loan",34
2020,UT,Student loan,25
2020,UT,Vehicle loan or lease,33
2020,VA,Checking or savings account,623
2020,VA,Credit card or prepaid card,841
2020,VA,"Credit reporting, credit repair services, or other personal consumer reports",4944
2020,VA,Debt collection,1274
2020,VA,"Money transfer, virtual currency, or money service",230
2020,VA,Mortgage,771
2020,VA,"Payday loan, title loan, or personal loan",141
2020,VA,Student loan,142
2020,VA,Vehicle loan or lease,215
2020,VT,Checking or savings account,41
2020,VT,Credit card or prepaid card,51
2020,VT,"Credit reporting, credit repair services, or other personal consumer reports",58
2020,VT,Debt collection,25
2020,VT,"Money transfer, virtual currency, or money service",5
2020,VT,Mortgage,37
2020,VT,"Payday loan, title loan, or personal loan",4
2020,VT,Student loan,7
2020,VT,Vehicle loan or lease,6
2020,WA,Checking or savings account,468
2020,WA,Credit card or prepaid card,617
2020,WA,"Credit reporting, credit repair services, or other personal consumer reports",2264
2020,WA,Debt collection,787
2020,WA,"Money transfer, virtual currency, or money service",121
2020,WA,Mortgage,543
2020,WA,"Payday loan, title loan, or personal loan",82
2020,WA,Student loan,107
2020,WA,Vehicle loan or lease,86
2020,WI,Checking or savings account,196
2020,WI,Credit card or prepaid card,344
2020,WI,"Credit reporting, credit repair services, or other personal consumer reports",1196
2020,WI,Debt collection,468
2020,WI,"Money transfer, virtual currency, or money service",68
2020,WI,Mortgage,258
2020,WI,"Payday loan, title loan, or personal loan",52
2020,WI,Student loan,59
2020,WI,Vehicle loan or lease,76
2020,WV,Checking or savings account,53
2020,WV,Credit card or prepaid card,94
2020,WV,"Credit reporting, credit repair services, or other personal consumer reports",203
2020,WV,Debt collection,74
2020,WV,"Money transfer, virtual currency, or money service",23
2020,WV,Mortgage,41
2020,WV,"Payday loan, title loan, or personal loan",8
2020,WV,Student loan,19
2020,WV,Vehicle loan or lease,15
2020,WY,Checking or savings account,16
2020,WY,Credit card or prepaid card,19
2020,WY,"Credit reporting, credit repair services, or other personal consumer reports",121
2020,WY,Debt collection,63
2020,WY,"Money transfer, virtual currency, or money service",6
2020,WY,Mortgage,18
2020,WY,"Payday loan, title loan, or personal loan",4
2020,WY,Student loan,4
2020,WY,Vehicle loan or lease,5
2021,AL,Checking or savings account,284
2021,AL,Credit card or prepaid card,305
2021,AL,"Credit reporting, credit repair services, or other personal consumer reports",9478
2021,AL,Debt collection,1116
2021,AL,"Money transfer, virtual currency, or money service",108
2021,AL,Mortgage,246
2021,AL,"Payday loan, title loan, or personal loan",61
2021,AL,Student loan,47
2021,AL,Vehicle loan or lease,84
2021,AR,Checking or savings account,145
2021,AR,Credit card or prepaid card,188
2021,AR,"Credit reporting, credit repair services, or other personal consumer reports",1383
2021,AR,Debt collection,412
2021,AR,"Money transfer, virtual currency, or money service",62
2021,AR,Mortgage,119
2021,AR,"Payday loan, title loan, or personal loan",19
2021,AR,Student loan,17
2021,AR,Vehicle loan or lease,49
2021,AZ,Checking or savings account,683
2021,AZ,Credit card or prepaid card,678
2021,AZ,"Credit reporting, credit repair services, or other personal consumer reports",3920
2021,AZ,Debt collection,1451
2021,AZ,"Money transfer, virtual currency, or money service",235
2021,AZ,Mortgage,608
2021,AZ,"Payday loan, title loan, or personal loan",98
2021,AZ,Student loan,68
2021,AZ,Vehicle loan or lease,160
2021,CA,Checking or savings account,4409
2021,CA,Credit card or prepaid card,4740
2021,CA,"Credit reporting, credit repair services, or other personal consumer reports",32175
2021,CA,Debt collection,7617
2021,CA,"Money transfer, virtual currency, or money service",1834
2021,CA,Mortgage,4084
2021,CA,"Payday loan, title loan, or personal loan",539
2021,CA,Student loan,383
2021,CA,Vehicle loan or lease,858
2021,CO,Checking or savings account,472
2021,CO,Credit card or prepaid card,627
2021,CO,"Credit reporting, credit repair services, or other personal consumer reports",1944
2021,CO,Debt collection,693
2021,CO,"Money transfer, virtual currency, or money service",218
2021,CO,Mortgage,539
2021,CO,"Payday loan, title loan, or personal loan",72
2021,CO,Student loan,65
2021,CO,Vehicle loan or lease,107
2021,CT,Checking or savings account,443
2021,CT,Credit card or prepaid card,399
2021,CT,"Credit reporting, credit repair services, or other personal consumer reports",1700
2021,CT,Debt collection,507
2021,CT,"Money transfer, virtual currency, or money service",139
2021,CT,Mortgage,374
2021,CT,"Payday loan, title loan, or personal loan",40
2021,CT,Student loan,66
2021,CT,Vehicle loan or lease,110
2021,DC,Checking or savings account,207
2021,DC,Credit card or prepaid card,171
2021,DC,"Credit reporting, credit repair services, or other personal consumer reports",1184
2021,DC,Debt collection,172
2021,DC,"Money transfer, virtual currency, or money service",60
2021,DC,Mortgage,169
2021,DC,"Payday loan, title loan, or personal loan",30
2021,DC,Student loan,55
2021,DC,Vehicle loan or lease,36
2021,DE,Checking or savings account,173
2021,DE,Credit card or prepaid card,171
2021,DE,"Credit reporting, credit repair services, or other personal consumer reports",1649
2021,DE,Debt collection,367
2021,DE,"Money transfer, virtual currency, or money service",48
2021,DE,Mortgage,149
2021,DE,"Payday loan, title loan, or personal loan",31
2021,DE,Student loan,22
2021,DE,Vehicle loan or lease,36
2021,FL,Checking or savings account,2552
2021,FL,Credit card or prepaid card,2607
2021,FL,"Credit reporting, credit repair services, or other personal consumer reports",35453
2021,FL,Debt collection,7678
2021,FL,"Money transfer, virtual currency, or money service",1050
2021,FL,Mortgage,2416
2021,FL,"Payday loan, title loan, or personal loan",334
2021,FL,Student loan,290
2021,FL,Vehicle loan or lease,821
2021,GA,Checking or savings account,1261
2021,GA,Credit card or prepaid card,1168
2021,GA,"Credit reporting, credit repair services, or other personal consumer reports",23606
2021,GA,Debt collection,5967
2021,GA,"Money transfer, virtual currency, or money service",469
2021,GA,Mortgage,1243
2021,GA,"Payday loan, title loan, or personal loan",252
2021,GA,Student loan,179
2021,GA,Vehicle loan or lease,408
2021,IA,Checking or savings account,74
2021,IA,Credit card or prepaid card,138
2021,IA,"Credit reporting, credit repair services, or other personal consumer reports",752
2021,IA,Debt collection,281
2021,IA,"Money transfer, virtual currency, or money service",42
2021,IA,Mortgage,112
2021,IA,"Payday loan, title loan, or personal loan",17
2021,IA,Student loan,26
2021,IA,Vehicle loan or lease,20
2021,ID,Checking or savings account,70
2021,ID,Credit card or prepaid card,77
2021,ID,"Credit reporting, credit repair services, or other personal consumer reports",288
2021,ID,Debt collection,141
2021,ID,"Money transfer, virtual currency, or money service",27
2021,ID,Mortgage,78
2021,ID,"Payday loan, title loan, or personal loan",24
2021,ID,Student loan,10
2021,ID,Vehicle loan or lease,16
2021,IL,Checking or savings account,1210
2021,IL,Credit card or prepaid card,1108
2021,IL,"Credit reporting, credit repair services, or other personal consumer reports",11587
2021,IL,Debt collection,2265
2021,IL,"Money transfer, virtual currency, or money service",397
2021,IL,Mortgage,977
2021,IL,"Payday loan, title loan, or personal loan",161
2021,IL,Student loan,179
2021,IL,Vehicle loan or lease,281
2021,IN,Checking or savings account,300
2021,IN,Credit card or prepaid card,317
2021,IN,"Credit reporting, credit repair services, or other personal consumer reports",2327
2021,IN,Debt collection,761
2021,IN,"Money transfer, virtual currency, or money service",159
2021,IN,Mortgage,241
2021,IN,"Payday loan, title loan, or personal loan",46
2021,IN,Student loan,54
2021,IN,Vehicle loan or lease,82
2021,KS,Checking or savings account,182
2021,KS,Credit card or prepaid card,164
2021,KS,"Credit reporting, credit repair services, or other personal consumer reports",727
2021,KS,Debt collection,243
2021,KS,"Money transfer, virtual currency, or money service",59
2021,KS,Mortgage,109
2021,KS,"Payday loan, title loan, or personal loan",17
2021,KS,Student loan,31
2021,KS,Vehicle loan or lease,28
2021,KY,Checking or savings account,187
2021,KY,Credit card or prepaid card,158
2021,KY,"Credit reporting, credit repair services, or other personal consumer reports",1118
2021,KY,Debt collection,383
2021,KY,"Money transfer, virtual currency, or money service",71
2021,KY,Mortgage,165
2021,KY,"Payday loan, title loan, or personal loan",30
2021,KY,Student loan,26
2021,KY,Vehicle loan or lease,49
2021,LA,Checking or savings account,345
2021,LA,Credit card or prepaid card,260
2021,LA,"Credit reporting, credit repair services, or other personal consumer reports",8840
2021,LA,Debt collection,1252
2021,LA,"Money transfer, virtual currency, or money service",122
2021,LA,Mortgage,235
2021,LA,"Payday loan, title loan, or personal loan",78
2021,LA,Student loan,52
2021,LA,Vehicle loan or lease,112
2021,MA,Checking or savings account,573
2021,MA,Credit card or prepaid card,956
2021,MA,"Credit reporting, credit repair services, or other personal consumer reports",3516
2021,MA,Debt collection,1923
2021,MA,"Money transfer, virtual currency, or money service",276
2021,MA,Mortgage,614
2021,MA,"Payday loan, title loan, or personal loan",44
2021,MA,Student loan,147
2021,MA,Vehicle loan or lease,283
2021,MD,Checking or savings account,849
2021,MD,Credit card or prepaid card,815
2021,MD,"Credit reporting, credit repair services, or other personal consumer reports",8968
2021,MD,Debt collection,1644
2021,MD,"Money transfer, virtual currency, or money service",303
2021,MD,Mortgage,1007
2021,MD,"Payday loan, title loan, or personal loan",108
2021,MD,Student loan,123
2021,MD,Vehicle loan or lease,216
2021,ME,Checking or savings account,63
2021,ME,Credit card or prepaid card,81
2021,ME,"Credit reporting, credit repair services, or other personal consumer reports",162
2021,ME,Debt collection,95
2021,ME,"Money transfer, virtual currency, or money service",36
2021,ME,Mortgage,77
2021,ME,"Payday loan, title loan, or personal loan",7
2021,ME,Student loan,18
2021,ME,Vehicle loan or lease,15
2021,MI,Checking or savings account,641
2021,MI,Credit card or prepaid card,732
2021,MI,"Credit reporting, credit repair services, or other personal consumer reports",6061
2021,MI,Debt collection,1419
2021,MI,"Money transfer, virtual currency, or money service",237
2021,MI,Mortgage,553
2021,MI,"Payday loan, title loan, or personal loan",102
2021,MI,Student loan,134
2021,MI,Vehicle loan or lease,182
2021,MN,Checking or savings account,337
2021,MN,Credit card or prepaid card,364
2021,MN,"Credit reporting, credit repair services, or other personal consumer reports",1700
2021,MN,Debt collection,561
2021,MN,"Money transfer, virtual currency, or money service",129
2021,MN,Mortgage,265
2021,MN,"Payday loan, title loan, or personal loan",46
2021,MN,Student loan,55
2021,MN,Vehicle loan or lease,85
2021,MO,Checking or savings account,279
2021,MO,Credit card or prepaid card,319
2021,MO,"Credit reporting, credit repair services, or other personal consumer reports",3148
2021,MO,Debt collection,950
2021,MO,"Money transfer, virtual currency, or money service",126
2021,MO,Mortgage,278
2021,MO,"Payday loan, title loan, or personal loan",73
2021,MO,Student loan,53
2021,MO,Vehicle loan or lease,117
2021,MS,Checking or savings account,132
2021,MS,Credit card or prepaid card,157
2021,MS,"Credit reporting, credit repair services, or other personal consumer reports",3492
2021,MS,Debt collection,561
2021,MS,"Money transfer, virtual currency, or money service",45
2021,MS,Mortgage,115
2021,MS,"Payday loan, title loan, or personal loan",53
2021,MS,Student loan,32
2021,MS,Vehicle loan or lease,47
2021,MT,Checking or savings account,41
2021,MT,Credit card or prepaid card,53
2021,MT,"Credit reporting, credit repair services, or other personal consumer reports",159
2021,MT,Debt collection,66
2021,MT,"Money transfer, virtual currency, or money service",29
2021,MT,Mortgage,49
2021,MT,"Payday loan, title loan, or personal loan",3
2021,MT,Student loan,6
2021,MT,Vehicle loan or lease,26
2021,NC,Checking or savings account,776
2021,NC,Credit card or prepaid card,775
2021,NC,"Credit reporting, credit repair services, or other personal consumer reports",9382
2021,NC,Debt collection,2156
2021,NC,"Money transfer, virtual currency, or money service",299
2021,NC,Mortgage,790
2021,NC,"Payday loan, title loan, or personal loan",134
2021,NC,Student loan,117
2021,NC,Vehicle loan or lease,257
2021,ND,Checking or savings account,11
2021,ND,Credit card or prepaid card,28
2021,ND,"Credit reporting, credit repair services, or other personal consumer reports",119
2021,ND,Debt collection,42
2021,ND,"Money transfer, virtual currency, or money service",11
2021,ND,Mortgage,10
2021,ND,"Payday loan, title loan, or personal loan",8
2021,ND,Student loan,3
2021,ND,Vehicle loan or lease,10
2021,NE,Checking or savings account,68
2021,NE,Credit card or prepaid card,98
2021,NE,"Credit reporting, credit repair services, or other personal consumer reports",256
2021,NE,Debt collection,150
2021,NE,"Money transfer, virtual currency, or money service",23
2021,NE,Mortgage,87
2021,NE,"Payday loan, title loan, or personal loan",12
2021,NE,Student loan,21
2021,NE,Vehicle loan or lease,23
2021,NH,Checking or savings account,103
2021,NH,Credit card or prepaid card,91
2021,NH,"Credit reporting, credit repair services, or other personal consumer reports",220
2021,NH,Debt collection,83
2021,NH,"Money transfer, virtual currency, or money service",40
2021,NH,Mortgage,99
2021,NH,"Payday loan, title loan, or personal loan",16
2021,NH,Student loan,14
2021,NH,Vehicle loan or lease,22
2021,NJ,Checking or savings account,1108
2021,NJ,Credit card or prepaid card,1277
2021,NJ,"Credit reporting, credit repair services, or other personal consumer reports",10682
2021,NJ,Debt collection,1829
2021,NJ,"Money transfer, virtual currency, or money service",402
2021,NJ,Mortgage,1183
2021,NJ,"Payday loan, title loan, or personal loan",123
2021,NJ,Student loan,146
2021,NJ,Vehicle loan or lease,314
2021,NM,Checking or savings account,98
2021,NM,Credit card or prepaid card,114
2021,NM,"Credit reporting, credit repair services, or other personal consumer reports",485
2021,NM,Debt collection,201
2021,NM,"Money transfer, virtual currency, or money service",58
2021,NM,Mortgage,111
2021,NM,"Payday loan, title loan, or personal loan",21
2021,NM,Student loan,17
2021,NM,Vehicle loan or lease,17
2021,NV,Checking or savings account,463
2021,NV,Credit card or prepaid card,507
2021,NV,"Credit reporting, credit repair services, or other personal consumer reports",3879
2021,NV,Debt collection,974
2021,NV,"Money transfer, virtual currency, or money service",186
2021,NV,Mortgage,322
2021,NV,"Payday loan, title loan, or personal loan",69
2021,NV,Student loan,34
2021,NV,Vehicle loan or lease,111
2021,NY,Checking or savings account,2577
2021,NY,Credit card or prepaid card,2828
2021,NY,"Credit reporting, credit repair services, or other personal consumer reports",19337
2021,NY,Debt collection,3763
2021,NY,"Money transfer, virtual currency, or money service",942
2021,NY,Mortgage,1435
2021,NY,"Payday loan, title loan, or personal loan",192
2021,NY,Student loan,269
2021,NY,Vehicle loan or lease,495
2021,OH,Checking or savings account,806
2021,OH,Credit card or prepaid card,1026
2021,OH,"Credit reporting, credit repair services, or other personal consumer reports",7574
2021,OH,Debt collection,2306
2021,OH,"Money transfer, virtual currency, or money service",315
2021,OH,Mortgage,632
2021,OH,"Payday loan, title loan, or personal loan",165
2021,OH,Student loan,157
2021,OH,Vehicle loan or lease,259
2021,OK,Checking or savings account,182
2021,OK,Credit card or prepaid card,200
2021,OK,"Credit reporting, credit repair services, or other personal consumer reports",1179
2021,OK,Debt collection,493
2021,OK,"Money transfer, virtual currency, or money service",66
2021,OK,Mortgage,177
2021,OK,"Payday loan, title loan, or personal loan",27
2021,OK,Student loan,27
2021,OK,Vehicle loan or lease,51
2021,OR,Checking or savings account,359
2021,OR,Credit card or prepaid card,400
2021,OR,"Credit reporting, credit repair services, or other personal consumer reports",905
2021,OR,Debt collection,322
2021,OR,"Money transfer, virtual currency, or money service",138
2021,OR,Mortgage,261
2021,OR,"Payday loan, title loan, or personal loan",42
2021,OR,Student loan,65
2021,OR,Vehicle loan or lease,44
2021,PA,Checking or savings account,1111
2021,PA,Credit card or prepaid card,1359
2021,PA,"Credit reporting, credit repair services, or other personal consumer reports",21706
2021,PA,Debt collection,2650
2021,PA,"Money transfer, virtual currency, or money service",355
2021,PA,Mortgage,988
2021,PA,"Payday loan, title loan, or personal loan",136
2021,PA,Student loan,200
2021,PA,Vehicle loan or lease,316
2021,RI,Checking or savings account,93
2021,RI,Credit card or prepaid card,135
2021,RI,"Credit reporting, credit repair services, or other personal consumer reports",380
2021,RI,Debt collection,246
2021,RI,"Money transfer, virtual currency, or money service",31
2021,RI,Mortgage,100
2021,RI,"Payday loan, title loan, or personal loan",11
2021,RI,Student loan,11
2021,RI,Vehicle loan or lease,35
2021,SC,Checking or savings account,282
2021,SC,Credit card or prepaid card,417
2021,SC,"Credit reporting, credit repair services, or other personal consumer reports",7180
2021,SC,Debt collection,1595
2021,SC,"Money transfer, virtual currency, or money service",128
2021,SC,Mortgage,390
2021,SC,"Payday loan, title loan, or personal loan",155
2021,SC,Student loan,59
2021,SC,Vehicle loan or lease,200
2021,SD,Checking or savings account,39
2021,SD,Credit card or prepaid card,37
2021,SD,"Credit reporting, credit repair services, or other personal consumer reports",80
2021,SD,Debt collection,52
2021,SD,"Money transfer, virtual currency, or money service",17
2021,SD,Mortgage,25
2021,SD,"Payday loan, title loan, or personal loan",2
2021,SD,Student loan,8
2021,SD,Vehicle loan or lease,8
2021,TN,Checking or savings account,420
2021,TN,Credit card or prepaid card,398
2021,TN,"Credit reporting, credit repair services, or other personal consumer reports",8774
2021,TN,Debt collection,1526
2021,TN,"Money transfer, virtual currency, or money service",161
2021,TN,Mortgage,391
2021,TN,"Payday loan, title loan, or personal loan",122
2021,TN,Student loan,82
2021,TN,Vehicle loan or lease,141
2021,TX,Checking or savings account,2238
2021,TX,Credit card or prepaid card,2305
2021,TX,"Credit reporting, credit repair services, or other personal consumer reports",35413
2021,TX,Debt collection,9023
2021,TX,"Money transfer, virtual currency, or money service",827
2021,TX,Mortgage,2002
2021,TX,"Payday loan, title loan, or personal loan",403
2021,TX,Student loan,322
2021,TX,Vehicle loan or lease,683
2021,UT,Checking or savings account,162
2021,UT,Credit card or prepaid card,198
2021,UT,"Credit reporting, credit repair services, or other personal consumer reports",1425
2021,UT,Debt collection,341
2021,UT,"Money transfer, virtual currency, or money service",68
2021,UT,Mortgage,179
2021,UT,"Payday loan, title loan, or personal loan",30
2021,UT,Student loan,15
2021,UT,Vehicle loan or lease,48
2021,VA,Checking or savings account,724
2021,VA,Credit card or prepaid card,917
2021,VA,"Credit reporting, credit repair services, or other personal consumer reports",6117
2021,VA,Debt collection,1882
2021,VA,"Money transfer, virtual currency, or money service",317
2021,VA,Mortgage,944
2021,VA,"Payday loan, title loan, or personal loan",139
2021,VA,Student loan,168
2021,VA,Vehicle loan or lease,226
2021,VT,Checking or savings account,36
2021,VT,Credit card or prepaid card,52
2021,VT,"Credit reporting, credit repair services, or other personal consumer reports",62
2021,VT,Debt collection,38
2021,VT,"Money transfer, virtual currency, or money service",11
2021,VT,Mortgage,44
2021,VT,"Payday loan, title loan, or personal loan",6
2021,VT,Student loan,6
2021,VT,Vehicle loan or lease,6
2021,WA,Checking or savings account,598
2021,WA,Credit card or prepaid card,716
2021,WA,"Credit reporting, credit repair services, or other personal consumer reports",2352
2021,WA,Debt collection,791
2021,WA,"Money transfer, virtual currency, or money service",273
2021,WA,Mortgage,589
2021,WA,"Payday loan, title loan, or personal loan",74
2021,WA,Student loan,86
2021,WA,Vehicle loan or lease,92
2021,WI,Checking or savings account,256
2021,WI,Credit card or prepaid card,315
2021,WI,"Credit reporting, credit repair services, or other personal consumer reports",1628
2021,WI,Debt collection,578
2021,WI,"Money transfer, virtual currency, or money service",112
2021,WI,Mortgage,257
2021,WI,"Payday loan, title loan, or personal loan",69
2021,WI,Student loan,47
2021,WI,Vehicle loan or lease,70
2021,WV,Checking or savings account,107
2021,WV,Credit card or prepaid card,78
2021,WV,"Credit reporting, credit repair services, or other personal consumer reports",328
2021,WV,Debt collection,123
2021,WV,"Money transfer, virtual currency, or money service",33
2021,WV,Mortgage,56
2021,WV,"Payday loan, title loan, or personal loan",6
2021,WV,Student loan,13
2021,WV,Vehicle loan or lease,16
2021,WY,Checking or savings account,20
2021,WY,Credit card or prepaid card,23
2021,WY,"Credit reporting, credit repair services, or other personal consumer reports",72
2021,WY,Debt collection,56
2021,WY,"Money transfer, virtual currency, or money service",20
2021,WY,Mortgage,21
2021,WY,"Payday loan, title loan, or personal loan",5
2021,WY,Vehicle loan or lease,12
2022,AL,Checking or savings account,397
2022,AL,Credit card or prepaid card,440
2022,AL,"Credit reporting, credit repair services, or other personal consumer reports",17042
2022,AL,Debt collection,1002
2022,AL,"Money transfer, virtual currency, or money service",119
2022,AL,Mortgage,229
2022,AL,"Payday loan, title loan, or personal loan",108
2022,AL,Student loan,71
2022,AL,Vehicle loan or lease,118
2022,AR,Checking or savings account,208
2022,AR,Credit card or prepaid card,192
2022,AR,"Credit reporting, credit repair services, or other personal consumer reports",3890
2022,AR,Debt collection,412
2022,AR,"Money transfer, virtual currency, or money service",57
2022,AR,Mortgage,114
2022,AR,"Payday loan, title loan, or personal loan",31
2022,AR,Student loan,47
2022,AR,Vehicle loan or lease,75
2022,AZ,Checking or savings account,870
2022,AZ,Credit card or prepaid card,879
2022,AZ,"Credit reporting, credit repair services, or other personal consumer reports",9410
2022,AZ,Debt collection,1138
2022,AZ,"Money transfer, virtual currency, or money service",278
2022,AZ,Mortgage,457
2022,AZ,"Payday loan, title loan, or personal loan",141
2022,AZ,Student loan,153
2022,AZ,Vehicle loan or lease,210
2022,CA,Checking or savings account,5405
2022,CA,Credit card or prepaid card,5673
2022,CA,"Credit reporting, credit repair services, or other personal consumer reports",56201
2022,CA,Debt collection,5478
2022,CA,"Money transfer, virtual currency, or money service",1976
2022,CA,Mortgage,3071
2022,CA,"Payday loan, title loan, or personal loan",604
2022,CA,Student loan,838
2022,CA,Vehicle loan or lease,851
2022,CO,Checking or savings account,606
2022,CO,Credit card or prepaid card,659
2022,CO,"Credit reporting, credit repair services, or other personal consumer reports",3629
2022,CO,Debt collection,676
2022,CO,"Money transfer, virtual currency, or money service",260
2022,CO,Mortgage,514
2022,CO,"Payday loan, title loan, or personal loan",80
2022,CO,Student loan,150
2022,CO,Vehicle loan or lease,106
2022,CT,Checking or savings account,586
2022,CT,Credit card or prepaid card,513
2022,CT,"Credit reporting, credit repair services, or other personal consumer reports",3751
2022,CT,Debt collection,437
2022,CT,"Money transfer, virtual currency, or money service",131
2022,CT,Mortgage,355
2022,CT,"Payday loan, title loan, or personal loan",60
2022,CT,Student loan,100
2022,CT,Vehicle loan or lease,80
2022,DC,Checking or savings account,234
2022,DC,Credit card or prepaid card,187
2022,DC,"Credit reporting, credit repair services, or other personal consumer reports",2147
2022,DC,Debt collection,190
2022,DC,"Money transfer, virtual currency, or money service",66
2022,DC,Mortgage,114
2022,DC,"Payday loan, title loan, or personal loan",20
2022,DC,Student loan,60
2022,DC,Vehicle loan or lease,40
2022,DE,Checking or savings account,173
2022,DE,Credit card or prepaid card,264
2022,DE,"Credit reporting, credit repair services, or other personal consumer reports",3732
2022,DE,Debt collection,326
2022,DE,"Money transfer, virtual currency, or money service",56
2022,DE,Mortgage,112
2022,DE,"Payday loan, title loan, or personal loan",37
2022,DE,Student loan,33
2022,DE,Vehicle loan or lease,63
2022,FL,Checking or savings account,3443
2022,FL,Credit card or prepaid card,3638
2022,FL,"Credit reporting, credit repair services, or other personal consumer reports",78000
2022,FL,Debt collection,7614
2022,FL,"Money transfer, virtual currency, or money service",1114
2022,FL,Mortgage,2576
2022,FL,"Payday loan, title loan, or personal loan",496
2022,FL,Student loan,479
2022,FL,Vehicle loan or lease,928
2022,GA,Checking or savings account,1751
2022,GA,Credit card or prepaid card,1738
2022,GA,"Credit reporting, credit repair services, or other personal consumer reports",52930
2022,GA,Debt collection,4956
2022,GA,"Money transfer, virtual currency, or money service",513
2022,GA,Mortgage,1148
2022,GA,"Payday loan, title loan, or personal loan",375
2022,GA,Student loan,321
2022,GA,Vehicle loan or lease,694
2022,IA,Checking or savings account,162
2022,IA,Credit card or prepaid card,190
2022,IA,"Credit reporting, credit repair services, or other personal consumer reports",1198
2022,IA,Debt collection,275
2022,IA,"Money transfer, virtual currency, or money service",67
2022,IA,Mortgage,72
2022,IA,"Payday loan, title loan, or personal loan",26
2022,IA,Student loan,62
2022,IA,Vehicle loan or lease,30
2022,ID,Checking or savings account,94
2022,ID,Credit card or prepaid card,110
2022,ID,"Credit reporting, credit repair services, or other personal consumer reports",578
2022,ID,Debt collection,128
2022,ID,"Money transfer, virtual currency, or money service",48
2022,ID,Mortgage,59
2022,ID,"Payday loan, title loan, or personal loan",17
2022,ID,Student loan,23
2022,ID,Vehicle loan or lease,19
2022,IL,Checking or savings account,1570
2022,IL,Credit card or prepaid card,1579
2022,IL,"Credit reporting, credit repair services, or other personal consumer reports",25949
2022,IL,Debt collection,2417
2022,IL,"Money transfer, virtual currency, or money service",510
2022,IL,Mortgage,866
2022,IL,"Payday loan, title loan, or personal loan",220
2022,IL,Student loan,340
2022,IL,Vehicle loan or lease,382
2022,IN,Checking or savings account,408
2022,IN,Credit card or prepaid card,423
2022,IN,"Credit reporting, credit repair services, or other personal consumer reports",6192
2022,IN,Debt collection,762
2022,IN,"Money transfer, virtual currency, or money service",139
2022,IN,Mortgage,251
2022,IN,"Payday loan, title loan, or personal loan",104
2022,IN,Student loan,120
2022,IN,Vehicle loan or lease,122
2022,KS,Checking or savings account,174
2022,KS,Credit card or prepaid card,191
2022,KS,"Credit reporting, credit repair services, or other personal consumer reports",1319
2022,KS,Debt collection,309
2022,KS,"Money transfer, virtual currency, or money service",79
2022,KS,Mortgage,107
2022,KS,"Payday loan, title loan, or personal loan",30
2022,KS,Student loan,64
2022,KS,Vehicle loan or lease,39
2022,KY,Checking or savings account,210
2022,KY,Credit card or prepaid card,261
2022,KY,"Credit reporting, credit repair services, or other personal consumer reports",2612
2022,KY,Debt collection,434
2022,KY,"Money transfer, virtual currency, or money service",93
2022,KY,Mortgage,152
2022,KY,"Payday loan, title loan, or personal loan",44
2022,KY,Student loan,67
2022,KY,Vehicle loan or lease,90
2022,LA,Checking or savings account,329
2022,LA,Credit card or prepaid card,348
2022,LA,"Credit reporting, credit repair services, or other personal consumer reports",12632
2022,LA,Debt collection,918
2022,LA,"Money transfer, virtual currency, or money service",115
2022,LA,Mortgage,356
2022,LA,"Payday loan, title loan, or personal loan",95
2022,LA,Student loan,81
2022,LA,Vehicle loan or lease,128
2022,MA,Checking or savings account,731
2022,MA,Credit card or prepaid card,840
2022,MA,"Credit reporting, credit repair services, or other personal consumer reports",5464
2022,MA,Debt collection,621
2022,MA,"Money transfer, virtual currency, or money service",288
